RandomScore,PlanScore,MCScore,,,r,p,m
1.911392405,3.230769231,3.3,,,,,
1.9375,3.242424242,3.317073171,,,,,
1.962962963,3.253731343,3.333333333,,,,,
1.987804878,3.264705882,3.348837209,,,,,
2.012048193,3.275362319,3.363636364,,,,,
2.035714286,3.285714286,3.377777778,,,,,
2.058823529,3.295774648,3.391304348,,,,,
2.081395349,3.305555556,3.404255319,,,,,
2.103448276,3.315068493,3.416666667,,,,,
2.125,3.324324324,3.428571429,,,,,
2.146067416,3.333333333,3.44,,,,,
2.166666667,3.342105263,3.450980392,,,,,
2.186813187,3.350649351,3.461538462,,,,,
2.206521739,3.358974359,3.471698113,,,,,
2.225806452,3.367088608,3.481481481,,,,,
2.244680851,3.375,3.490909091,,,,,
2.263157895,3.382716049,3.5,,,,,
2.28125,3.390243902,3.50877193,,,,,
2.298969072,3.397590361,3.517241379,,,,,
2.316326531,3.404761905,3.525423729,,,,,
2.333333333,3.411764706,3.533333333,,,,,
2.35,3.418604651,3.540983607,,,,,
0.02,3.425287356,3.548387097,,,,,
1.125,3.431818182,3.555555556,,,,,
1.160493827,3.438202247,3.5625,,,,,
1.195121951,3.444444444,3.569230769,,,,,
1.228915663,3.450549451,3.575757576,,,,,
1.261904762,3.456521739,3.582089552,,,,,
1.294117647,3.462365591,3.588235294,,,,,
1.325581395,3.468085106,3.594202899,,,,,
1.356321839,3.473684211,3.6,,,,,
1.386363636,3.479166667,3.605633803,,,,,
1.415730337,3.484536082,3.611111111,,,,,
1.444444444,3.489795918,3.616438356,,,,,
1.472527473,3.494949495,3.621621622,,,,,
1.5,3.5,3.626666667,,,,,
1.52688172,0,3.631578947,,,,,
1.553191489,0.26,3.636363636,,,,,
1.578947368,1.21,3.641025641,,,,,
1.604166667,1.15,3.64556962,,,,,
1.628865979,0,3.65,,,,,
1.653061224,0,3.654320988,,,,,
1.676767677,0.67,3.658536585,,,,,
1.7,0,3.662650602,,,,,
0,0,3.666666667,,,,,
1.59,0,3.670588235,,,,,
0,0,3.674418605,,,,,
1.86,0.06,3.67816092,,,,,
0.06,0.67,3.681818182,,,,,
0.17,0.1,3.685393258,,,,,
0.02,2,3.688888889,,,,,
1.22,0.96,3.692307692,,,,,
0.05,2,3.695652174,,,,,
0.26,2.94,3.698924731,,,,,
1.7,0,3.70212766,,,,,
0.2,0,3.705263158,,,,,
0,0.111111111,3.708333333,,,,,
1.382978723,0.171875,3.711340206,,,,,
1.410526316,0.230769231,3.714285714,,,,,
1.4375,0.287878788,3.717171717,,,,,
1.463917526,0.343283582,3.72,,,,,
1.489795918,0.397058824,0,,,,,
1.515151515,0.449275362,0.104651163,,,,,
1.54,0.5,0.149425287,,,,,
0.65,0.549295775,0.193181818,,,,,
0.13,0.597222222,0.235955056,,,,,
1.185185185,0.643835616,0.277777778,,,,,
1.285714286,0.689189189,0.318681319,,,,,
1.379310345,0.733333333,0.358695652,,,,,
1.466666667,0.776315789,0.397849462,,,,,
1.548387097,0.818181818,0.436170213,,,,,
1.625,0.858974359,0.473684211,,,,,
1.696969697,0.898734177,0.510416667,,,,,
1.764705882,0.9375,0.546391753,,,,,
1.828571429,0.975308642,0.581632653,,,,,
1.888888889,1.012195122,0.616161616,,,,,
1.945945946,1.048192771,0.65,,,,,
2,1.083333333,0,,,,,
2.051282051,1.117647059,1.9,,,,,
2.1,1.151162791,0.8,,,,,
2.146341463,1.183908046,2.035294118,,,,,
2.19047619,1.215909091,2.058139535,,,,,
2.23255814,1.247191011,2.08045977,,,,,
2.272727273,1.277777778,2.102272727,,,,,
2.311111111,1.307692308,2.123595506,,,,,
2.347826087,1.336956522,2.144444444,,,,,
2.382978723,1.365591398,2.164835165,,,,,
2.416666667,1.393617021,2.184782609,,,,,
2.448979592,1.421052632,2.204301075,,,,,
2.48,1.447916667,2.223404255,,,,,
2.509803922,1.474226804,2.242105263,,,,,
2.538461538,1.5,2.260416667,,,,,
2.566037736,1.525252525,2.278350515,,,,,
2.592592593,1.55,2.295918367,,,,,
2.618181818,0,2.313131313,,,,,
2.642857143,0,2.33,,,,,
2.666666667,2.1,0.96,,,,,
2.689655172,2.59,0.08,,,,,
2.711864407,0.529411765,0.02,,,,,
2.733333333,0.722222222,0,,,,,
2.754098361,0.894736842,0.11,,,,,
2.774193548,1.05,1.86,,,,,
2.793650794,1.19047619,0.66,,,,,
2.8125,1.318181818,0.08,,,,,
2.830769231,1.434782609,0,,,,,
2.848484848,1.541666667,0,,,,,
2.865671642,1.64,0.01,,,,,
2.882352941,1.730769231,0.212121212,,,,,
2.898550725,1.814814815,0.323529412,,,,,
2.914285714,1.892857143,0.428571429,,,,,
2.929577465,1.965517241,0.527777778,,,,,
2.944444444,2.033333333,0.621621622,,,,,
2.95890411,2.096774194,0.710526316,,,,,
2.972972973,2.15625,0.794871795,,,,,
2.986666667,2.212121212,0.875,,,,,
3,2.264705882,0.951219512,,,,,
3.012987013,2.314285714,1.023809524,,,,,
3.025641026,2.361111111,1.093023256,,,,,
3.037974684,2.405405405,1.159090909,,,,,
3.05,2.447368421,1.222222222,,,,,
3.061728395,2.487179487,1.282608696,,,,,
3.073170732,2.525,1.340425532,,,,,
3.084337349,2.56097561,1.395833333,,,,,
3.095238095,2.595238095,1.448979592,,,,,
3.105882353,2.627906977,1.5,,,,,
3.11627907,2.659090909,1.549019608,,,,,
3.126436782,2.688888889,1.596153846,,,,,
3.136363636,2.717391304,1.641509434,,,,,
3.146067416,2.744680851,1.685185185,,,,,
3.155555556,2.770833333,1.727272727,,,,,
3.164835165,2.795918367,1.767857143,,,,,
3.173913043,2.82,1.807017544,,,,,
3.182795699,2.843137255,1.844827586,,,,,
3.191489362,2.865384615,1.881355932,,,,,
3.2,2.886792453,1.916666667,,,,,
3.208333333,2.907407407,1.950819672,,,,,
3.216494845,2.927272727,1.983870968,,,,,
3.224489796,2.946428571,2.015873016,,,,,
3.232323232,2.964912281,2.046875,,,,,
3.24,2.982758621,2.076923077,,,,,
1.42,3,2.106060606,,,,,
0.159090909,3.016666667,2.134328358,,,,,
0.244444444,3.032786885,2.161764706,,,,,
0.326086957,3.048387097,2.188405797,,,,,
0.404255319,3.063492063,2.214285714,,,,,
0.479166667,3.078125,2.23943662,,,,,
0.551020408,3.092307692,2.263888889,,,,,
0.62,3.106060606,2.287671233,,,,,
0.68627451,3.119402985,2.310810811,,,,,
0.75,3.132352941,2.333333333,,,,,
0.811320755,3.144927536,2.355263158,,,,,
0.87037037,3.157142857,2.376623377,,,,,
0.927272727,3.169014085,2.397435897,,,,,
0.982142857,3.180555556,2.417721519,,,,,
1.035087719,3.191780822,2.4375,,,,,
1.086206897,3.202702703,2.456790123,,,,,
1.13559322,3.213333333,2.475609756,,,,,
1.183333333,3.223684211,2.493975904,,,,,
1.229508197,3.233766234,2.511904762,,,,,
1.274193548,3.243589744,2.529411765,,,,,
1.317460317,3.253164557,2.546511628,,,,,
1.359375,3.2625,2.563218391,,,,,
1.4,3.271604938,2.579545455,,,,,
1.439393939,3.280487805,2.595505618,,,,,
1.47761194,3.289156627,2.611111111,,,,,
1.514705882,3.297619048,2.626373626,,,,,
1.550724638,3.305882353,2.641304348,,,,,
1.585714286,3.313953488,2.655913978,,,,,
1.61971831,3.32183908,2.670212766,,,,,
1.652777778,3.329545455,2.684210526,,,,,
1.684931507,3.337078652,2.697916667,,,,,
1.716216216,3.344444444,2.711340206,,,,,
1.746666667,3.351648352,2.724489796,,,,,
1.776315789,3.358695652,2.737373737,,,,,
1.805194805,3.365591398,2.75,,,,,
1.833333333,3.372340426,0.22,,,,,
1.860759494,3.378947368,0,,,,,
1.8875,3.385416667,0.66,,,,,
1.913580247,3.391752577,0.01,,,,,
1.93902439,3.397959184,0.14,,,,,
1.963855422,3.404040404,0.08,,,,,
1.988095238,3.41,0,,,,,
2.011764706,0.11,0,,,,,
2.034883721,0.07,0.42,,,,,
2.057471264,1.44,0.19,,,,,
2.079545455,0,0.92,,,,,
2.101123596,0,0,,,,,
2.122222222,1.57,0.01,,,,,
2.142857143,0,0,,,,,
2.163043478,1.98,0,,,,,
2.182795699,0.03,0,,,,,
2.20212766,0,1.7,,,,,
2.221052632,2.014705882,1.49,,,,,
2.239583333,2.043478261,0.4,,,,,
2.257731959,2.071428571,0.13,,,,,
2.275510204,2.098591549,1.66,,,,,
2.292929293,2.125,1.892307692,,,,,
2.31,2.150684932,1.924242424,,,,,
2.189655172,2.175675676,1.955223881,,,,,
2.220338983,2.2,1.985294118,,,,,
2.25,2.223684211,2.014492754,,,,,
2.278688525,2.246753247,2.042857143,,,,,
2.306451613,2.269230769,2.070422535,,,,,
2.333333333,2.291139241,2.097222222,,,,,
2.359375,2.3125,2.123287671,,,,,
2.384615385,2.333333333,2.148648649,,,,,
2.409090909,2.353658537,2.173333333,,,,,
2.432835821,2.373493976,2.197368421,,,,,
2.455882353,2.392857143,2.220779221,,,,,
2.47826087,2.411764706,2.243589744,,,,,
2.5,2.430232558,2.265822785,,,,,
2.521126761,2.448275862,2.2875,,,,,
2.541666667,2.465909091,2.308641975,,,,,
2.561643836,2.483146067,2.329268293,,,,,
2.581081081,2.5,2.34939759,,,,,
2.6,2.516483516,2.369047619,,,,,
2.618421053,2.532608696,2.388235294,,,,,
2.636363636,2.548387097,2.406976744,,,,,
2.653846154,2.563829787,2.425287356,,,,,
2.670886076,2.578947368,2.443181818,,,,,
2.6875,2.59375,2.460674157,,,,,
2.703703704,2.608247423,2.477777778,,,,,
2.719512195,2.62244898,2.494505495,,,,,
2.734939759,2.636363636,2.510869565,,,,,
2.75,2.65,2.52688172,,,,,
2.764705882,0,2.542553191,,,,,
2.779069767,1.5,2.557894737,,,,,
2.793103448,0.56,2.572916667,,,,,
2.806818182,1.51,2.587628866,,,,,
2.820224719,0,2.602040816,,,,,
2.833333333,0,2.616161616,,,,,
2.846153846,0,2.63,,,,,
2.858695652,1.333333333,0.24,,,,,
2.870967742,1.36,0,,,,,
2.882978723,0,0.04,,,,,
2.894736842,0,0,,,,,
2.90625,1.16,0.235955056,,,,,
2.917525773,0,0.277777778,,,,,
2.928571429,0,0.318681319,,,,,
2.939393939,0.14,0.358695652,,,,,
2.95,0,0.397849462,,,,,
0.296875,0,0.436170213,,,,,
0.353846154,1.7,0.473684211,,,,,
0.409090909,0,0.510416667,,,,,
0.462686567,0,0.546391753,,,,,
0.514705882,0.23,0.581632653,,,,,
0.565217391,0,0.616161616,,,,,
0.614285714,0.18,0.65,,,,,
0.661971831,0,1.64,,,,,
0.708333333,2.3,1.46,,,,,
0.753424658,1.558139535,0.137931034,,,,,
0.797297297,1.586206897,0.266666667,,,,,
0.84,1.613636364,0.387096774,,,,,
0.881578947,1.640449438,0.5,,,,,
0.922077922,1.666666667,0.606060606,,,,,
0.961538462,1.692307692,0.705882353,,,,,
1,1.717391304,0.8,,,,,
1.0375,1.741935484,0.888888889,,,,,
1.074074074,1.765957447,0.972972973,,,,,
1.109756098,1.789473684,1.052631579,,,,,
1.144578313,1.8125,1.128205128,,,,,
1.178571429,1.835051546,1.2,,,,,
1.211764706,1.857142857,1.268292683,,,,,
1.244186047,1.878787879,1.333333333,,,,,
1.275862069,1.9,1.395348837,,,,,
1.306818182,1.58,1.454545455,,,,,
1.337078652,0.13,1.511111111,,,,,
1.366666667,0.01,1.565217391,,,,,
1.395604396,0,1.617021277,,,,,
1.423913043,0.1,1.666666667,,,,,
1.451612903,0,1.714285714,,,,,
1.478723404,0.03,1.76,,,,,
1.505263158,0,1.803921569,,,,,
1.53125,0,1.846153846,,,,,
1.556701031,1.5,1.886792453,,,,,
1.581632653,0.05,1.925925926,,,,,
1.606060606,0.22,1.963636364,,,,,
1.63,0.24,2,,,,,
0.19,0.03,2.035087719,,,,,
0,0,2.068965517,,,,,
0.59,0,2.101694915,,,,,
0.17,0.206896552,2.133333333,,,,,
1.57,0.333333333,2.163934426,,,,,
0.01,0.451612903,2.193548387,,,,,
0.9,0.5625,2.222222222,,,,,
1.64,0.666666667,2.25,,,,,
0.05,0.764705882,2.276923077,,,,,
0.12,0.857142857,2.303030303,,,,,
0.321428571,0.944444444,2.328358209,,,,,
0.448275862,1.027027027,2.352941176,,,,,
0.566666667,1.105263158,2.376811594,,,,,
0.677419355,1.179487179,2.4,,,,,
0.78125,1.25,2.422535211,,,,,
0.878787879,1.317073171,2.444444444,,,,,
0.970588235,1.380952381,2.465753425,,,,,
1.057142857,1.441860465,2.486486486,,,,,
1.138888889,1.5,2.506666667,,,,,
1.216216216,1.555555556,2.526315789,,,,,
1.289473684,1.608695652,2.545454545,,,,,
1.358974359,1.659574468,2.564102564,,,,,
1.425,1.708333333,2.582278481,,,,,
1.487804878,1.755102041,2.6,,,,,
1.547619048,1.8,2.617283951,,,,,
1.604651163,1.843137255,2.634146341,,,,,
1.659090909,1.884615385,2.65060241,,,,,
1.711111111,1.924528302,2.666666667,,,,,
1.760869565,1.962962963,2.682352941,,,,,
1.808510638,2,2.697674419,,,,,
1.854166667,2.035714286,2.712643678,,,,,
1.897959184,2.070175439,2.727272727,,,,,
1.94,2.103448276,2.741573034,,,,,
1.980392157,2.13559322,2.755555556,,,,,
2.019230769,2.166666667,2.769230769,,,,,
2.056603774,2.196721311,2.782608696,,,,,
2.092592593,2.225806452,2.795698925,,,,,
2.127272727,2.253968254,2.808510638,,,,,
2.160714286,2.28125,2.821052632,,,,,
2.192982456,2.307692308,2.833333333,,,,,
2.224137931,2.333333333,2.845360825,,,,,
2.254237288,2.358208955,2.857142857,,,,,
2.283333333,2.382352941,2.868686869,,,,,
2.31147541,2.405797101,2.88,,,,,
2.338709677,2.428571429,1.3,,,,,
2.365079365,2.450704225,0,,,,,
2.390625,2.472222222,1.6875,,,,,
2.415384615,2.493150685,1.757575758,,,,,
2.439393939,2.513513514,1.823529412,,,,,
2.462686567,2.533333333,1.885714286,,,,,
2.485294118,2.552631579,1.944444444,,,,,
2.507246377,2.571428571,2,,,,,
2.528571429,2.58974359,2.052631579,,,,,
2.549295775,2.607594937,2.102564103,,,,,
2.569444444,2.625,2.15,,,,,
2.589041096,2.641975309,2.195121951,,,,,
2.608108108,2.658536585,2.238095238,,,,,
2.626666667,2.674698795,2.279069767,,,,,
2.644736842,2.69047619,2.318181818,,,,,
2.662337662,2.705882353,2.355555556,,,,,
2.679487179,2.720930233,2.391304348,,,,,
2.696202532,2.735632184,2.425531915,,,,,
2.7125,2.75,2.458333333,,,,,
2.728395062,2.764044944,2.489795918,,,,,
2.743902439,2.777777778,2.52,,,,,
2.759036145,2.791208791,2.549019608,,,,,
2.773809524,2.804347826,2.576923077,,,,,
2.788235294,2.817204301,2.603773585,,,,,
2.802325581,2.829787234,2.62962963,,,,,
2.816091954,2.842105263,2.654545455,,,,,
2.829545455,2.854166667,2.678571429,,,,,
2.842696629,2.865979381,2.701754386,,,,,
2.855555556,2.87755102,2.724137931,,,,,
2.868131868,2.888888889,2.745762712,,,,,
2.880434783,2.9,2.766666667,,,,,
2.892473118,0.942028986,2.786885246,,,,,
2.904255319,0.985714286,2.806451613,,,,,
2.915789474,1.028169014,2.825396825,,,,,
2.927083333,1.069444444,2.84375,,,,,
2.93814433,1.109589041,2.861538462,,,,,
2.948979592,1.148648649,2.878787879,,,,,
2.95959596,1.186666667,2.895522388,,,,,
2.97,1.223684211,2.911764706,,,,,
0,1.25974026,2.927536232,,,,,
0.06,1.294871795,2.942857143,,,,,
0,1.329113924,2.957746479,,,,,
2.289473684,1.3625,2.972222222,,,,,
2.311688312,1.395061728,2.98630137,,,,,
2.333333333,1.426829268,3,,,,,
2.35443038,1.457831325,3.013333333,,,,,
2.375,1.488095238,3.026315789,,,,,
2.395061728,1.517647059,3.038961039,,,,,
2.414634146,1.546511628,3.051282051,,,,,
2.43373494,1.574712644,3.063291139,,,,,
2.452380952,1.602272727,3.075,,,,,
2.470588235,1.629213483,3.086419753,,,,,
2.488372093,1.655555556,3.097560976,,,,,
2.505747126,1.681318681,3.108433735,,,,,
2.522727273,1.706521739,3.119047619,,,,,
2.539325843,1.731182796,3.129411765,,,,,
2.555555556,1.755319149,3.139534884,,,,,
2.571428571,1.778947368,3.149425287,,,,,
2.586956522,1.802083333,3.159090909,,,,,
2.602150538,1.824742268,3.168539326,,,,,
2.617021277,1.846938776,3.177777778,,,,,
2.631578947,1.868686869,3.186813187,,,,,
2.645833333,1.89,3.195652174,,,,,
2.659793814,0,3.204301075,,,,,
2.673469388,1.18,3.212765957,,,,,
2.686868687,0.44,3.221052632,,,,,
2.7,0.03,3.229166667,,,,,
1.76,0,3.237113402,,,,,
0,0,3.244897959,,,,,
0.1,0.98,3.252525253,,,,,
1.82,0.02,3.26,,,,,
1.52,0.07,0,,,,,
0,0,0.272727273,,,,,
1.492957746,0.179487179,0.382352941,,,,,
1.527777778,0.275,0.485714286,,,,,
1.561643836,0.365853659,0.583333333,,,,,
1.594594595,0.452380952,0.675675676,,,,,
1.626666667,0.534883721,0.763157895,,,,,
1.657894737,0.613636364,0.846153846,,,,,
1.688311688,0.688888889,0.925,,,,,
1.717948718,0.760869565,1,,,,,
1.746835443,0.829787234,1.071428571,,,,,
1.775,0.895833333,1.139534884,,,,,
1.802469136,0.959183673,1.204545455,,,,,
1.829268293,1.02,1.266666667,,,,,
1.855421687,1.078431373,1.326086957,,,,,
1.880952381,1.134615385,1.382978723,,,,,
1.905882353,1.188679245,1.4375,,,,,
1.930232558,1.240740741,1.489795918,,,,,
1.954022989,1.290909091,1.54,,,,,
1.977272727,1.339285714,1.588235294,,,,,
2,1.385964912,1.634615385,,,,,
2.022222222,1.431034483,1.679245283,,,,,
2.043956044,1.474576271,1.722222222,,,,,
2.065217391,1.516666667,1.763636364,,,,,
2.086021505,1.557377049,1.803571429,,,,,
2.106382979,1.596774194,1.842105263,,,,,
2.126315789,1.634920635,1.879310345,,,,,
2.145833333,1.671875,1.915254237,,,,,
2.164948454,1.707692308,1.95,,,,,
2.183673469,1.742424242,1.983606557,,,,,
2.202020202,1.776119403,2.016129032,,,,,
2.22,1.808823529,2.047619048,,,,,
0,1.84057971,2.078125,,,,,
0,1.871428571,2.107692308,,,,,
0,1.901408451,2.136363636,,,,,
0.06,1.930555556,2.164179104,,,,,
1.68,1.95890411,2.191176471,,,,,
0,1.986486486,2.217391304,,,,,
0,2.013333333,2.242857143,,,,,
0.14,2.039473684,2.267605634,,,,,
0.5,2.064935065,2.291666667,,,,,
0,2.08974359,2.315068493,,,,,
0.05,2.113924051,2.337837838,,,,,
2.476190476,2.1375,2.36,,,,,
2.545454545,2.160493827,2.381578947,,,,,
2.608695652,2.182926829,2.402597403,,,,,
2.666666667,2.204819277,2.423076923,,,,,
2.72,2.226190476,2.443037975,,,,,
2.769230769,2.247058824,2.4625,,,,,
2.814814815,2.26744186,2.481481481,,,,,
2.857142857,2.287356322,2.5,,,,,
2.896551724,2.306818182,2.518072289,,,,,
2.933333333,2.325842697,2.535714286,,,,,
2.967741935,2.344444444,2.552941176,,,,,
3,2.362637363,2.569767442,,,,,
3.03030303,2.380434783,2.586206897,,,,,
3.058823529,2.397849462,2.602272727,,,,,
3.085714286,2.414893617,2.617977528,,,,,
3.111111111,2.431578947,2.633333333,,,,,
3.135135135,2.447916667,2.648351648,,,,,
3.157894737,2.463917526,2.663043478,,,,,
3.179487179,2.479591837,2.677419355,,,,,
3.2,2.494949495,2.691489362,,,,,
3.219512195,2.51,2.705263158,,,,,
3.238095238,0,2.71875,,,,,
3.255813953,0,2.731958763,,,,,
3.272727273,0.12244898,2.744897959,,,,,
3.288888889,0.2,2.757575758,,,,,
3.304347826,0.274509804,2.77,,,,,
3.319148936,0.346153846,0.15,,,,,
3.333333333,0.41509434,0.52,,,,,
3.346938776,0.481481481,1.388059701,,,,,
3.36,0.545454545,1.426470588,,,,,
3.37254902,0.607142857,1.463768116,,,,,
3.384615385,0.666666667,1.5,,,,,
3.396226415,0.724137931,1.535211268,,,,,
3.407407407,0.779661017,1.569444444,,,,,
3.418181818,0.833333333,1.602739726,,,,,
3.428571429,0.885245902,1.635135135,,,,,
3.438596491,0.935483871,1.666666667,,,,,
3.448275862,0.984126984,1.697368421,,,,,
3.457627119,1.03125,1.727272727,,,,,
3.466666667,1.076923077,1.756410256,,,,,
3.475409836,1.121212121,1.784810127,,,,,
3.483870968,1.164179104,1.8125,,,,,
3.492063492,1.205882353,1.839506173,,,,,
3.5,1.246376812,1.865853659,,,,,
3.507692308,1.285714286,1.891566265,,,,,
3.515151515,1.323943662,1.916666667,,,,,
3.52238806,1.361111111,1.941176471,,,,,
3.529411765,1.397260274,1.965116279,,,,,
3.536231884,1.432432432,1.988505747,,,,,
3.542857143,1.466666667,2.011363636,,,,,
3.549295775,1.5,2.033707865,,,,,
3.555555556,1.532467532,2.055555556,,,,,
3.561643836,1.564102564,2.076923077,,,,,
3.567567568,1.594936709,2.097826087,,,,,
3.573333333,1.625,2.11827957,,,,,
3.578947368,1.654320988,2.138297872,,,,,
3.584415584,1.682926829,2.157894737,,,,,
3.58974359,1.710843373,2.177083333,,,,,
3.594936709,1.738095238,2.195876289,,,,,
3.6,1.764705882,2.214285714,,,,,
3.604938272,1.790697674,2.232323232,,,,,
3.609756098,1.816091954,2.25,,,,,
3.614457831,1.840909091,0.09,,,,,
3.619047619,1.865168539,0,,,,,
3.623529412,1.888888889,0.866666667,,,,,
3.627906977,1.912087912,1.0625,,,,,
3.632183908,1.934782609,1.235294118,,,,,
3.636363636,1.956989247,1.388888889,,,,,
3.640449438,1.978723404,1.526315789,,,,,
3.644444444,2,1.65,,,,,
3.648351648,2.020833333,1.761904762,,,,,
3.652173913,2.041237113,1.863636364,,,,,
3.655913978,2.06122449,1.956521739,,,,,
3.659574468,2.080808081,2.041666667,,,,,
3.663157895,2.1,2.12,,,,,
3.666666667,0.11,2.192307692,,,,,
3.670103093,0.14,2.259259259,,,,,
3.673469388,2,2.321428571,,,,,
3.676767677,0,2.379310345,,,,,
3.68,0,2.433333333,,,,,
0,0,2.483870968,,,,,
0,2.84,2.53125,,,,,
0.315789474,0.23,2.575757576,,,,,
0.379310345,1.82,2.617647059,,,,,
0.440677966,0,2.657142857,,,,,
0.5,1.57,2.694444444,,,,,
0.557377049,1.675,2.72972973,,,,,
0.612903226,1.703703704,2.763157895,,,,,
0.666666667,1.731707317,2.794871795,,,,,
0.71875,1.759036145,2.825,,,,,
0.769230769,1.785714286,2.853658537,,,,,
0.818181818,1.811764706,2.880952381,,,,,
0.865671642,1.837209302,2.906976744,,,,,
0.911764706,1.862068966,2.931818182,,,,,
0.956521739,1.886363636,2.955555556,,,,,
1,1.91011236,2.97826087,,,,,
1.042253521,1.933333333,3,,,,,
1.083333333,1.956043956,3.020833333,,,,,
1.123287671,1.97826087,3.040816327,,,,,
1.162162162,2,3.06,,,,,
1.2,2.021276596,3.078431373,,,,,
1.236842105,2.042105263,3.096153846,,,,,
1.272727273,2.0625,3.113207547,,,,,
1.307692308,2.082474227,3.12962963,,,,,
1.341772152,2.102040816,3.145454545,,,,,
1.375,2.121212121,3.160714286,,,,,
1.407407407,2.14,3.175438596,,,,,
1.43902439,0,3.189655172,,,,,
1.469879518,0.05,3.203389831,,,,,
1.5,1.97,3.216666667,,,,,
1.529411765,0,3.229508197,,,,,
1.558139535,0.06,3.241935484,,,,,
1.586206897,1.83,3.253968254,,,,,
1.613636364,1.68,3.265625,,,,,
1.640449438,0.09,3.276923077,,,,,
1.666666667,0.05,3.287878788,,,,,
1.692307692,0.161290323,3.298507463,,,,,
1.717391304,0.222222222,3.308823529,,,,,
1.741935484,0.28125,3.31884058,,,,,
1.765957447,0.338461538,3.328571429,,,,,
1.789473684,0.393939394,3.338028169,,,,,
1.8125,0.447761194,3.347222222,,,,,
1.835051546,0.5,3.356164384,,,,,
1.857142857,0.550724638,3.364864865,,,,,
1.878787879,0.6,3.373333333,,,,,
1.9,0.647887324,3.381578947,,,,,
0,0.694444444,3.38961039,,,,,
0,0.739726027,3.397435897,,,,,
0.87,0.783783784,3.405063291,,,,,
1.22,0.826666667,3.4125,,,,,
0.1,0.868421053,3.419753086,,,,,
0.86,0.909090909,3.426829268,,,,,
0,0.948717949,3.43373494,,,,,
0.13,0.987341772,3.44047619,,,,,
1.54,1.025,3.447058824,,,,,
1.6,1.061728395,3.453488372,,,,,
1.71,1.097560976,3.459770115,,,,,
0,1.13253012,3.465909091,,,,,
1.02,1.166666667,3.471910112,,,,,
0.88,1.2,3.477777778,,,,,
0.18,1.23255814,3.483516484,,,,,
1.5,1.264367816,3.489130435,,,,,
0.82,1.295454545,3.494623656,,,,,
0.65,1.325842697,3.5,,,,,
0,1.355555556,3.505263158,,,,,
1.08,1.384615385,3.510416667,,,,,
0.61,1.413043478,3.515463918,,,,,
0.352941176,1.440860215,3.520408163,,,,,
0.555555556,1.468085106,3.525252525,,,,,
0.736842105,1.494736842,3.53,,,,,
0.9,1.520833333,0.89,,,,,
1.047619048,1.546391753,2,,,,,
1.181818182,1.571428571,0,,,,,
1.304347826,1.595959596,0,,,,,
1.416666667,1.62,1.62,,,,,
1.52,0.05,0.35,,,,,
1.615384615,0.82,0.14,,,,,
1.703703704,0.72,0.15,,,,,
1.785714286,0,1.962264151,,,,,
1.862068966,0.23,2,,,,,
1.933333333,0.01,2.036363636,,,,,
2,0.08,2.071428571,,,,,
2.0625,0,2.105263158,,,,,
2.121212121,1.86,2.137931034,,,,,
2.176470588,2.14,2.169491525,,,,,
2.228571429,1.223684211,2.2,,,,,
2.277777778,1.25974026,2.229508197,,,,,
2.324324324,1.294871795,2.258064516,,,,,
2.368421053,1.329113924,2.285714286,,,,,
2.41025641,1.3625,2.3125,,,,,
2.45,1.395061728,2.338461538,,,,,
2.487804878,1.426829268,2.363636364,,,,,
2.523809524,1.457831325,2.388059701,,,,,
2.558139535,1.488095238,2.411764706,,,,,
2.590909091,1.517647059,2.434782609,,,,,
2.622222222,1.546511628,2.457142857,,,,,
2.652173913,1.574712644,2.478873239,,,,,
2.680851064,1.602272727,2.5,,,,,
2.708333333,1.629213483,2.520547945,,,,,
2.734693878,1.655555556,2.540540541,,,,,
2.76,1.681318681,2.56,,,,,
2.784313725,1.706521739,2.578947368,,,,,
2.807692308,1.731182796,2.597402597,,,,,
2.830188679,1.755319149,2.615384615,,,,,
2.851851852,1.778947368,2.632911392,,,,,
2.872727273,1.802083333,2.65,,,,,
2.892857143,1.824742268,2.666666667,,,,,
2.912280702,1.846938776,2.682926829,,,,,
2.931034483,1.868686869,2.698795181,,,,,
2.949152542,1.89,2.714285714,,,,,
2.966666667,0.02,2.729411765,,,,,
2.983606557,0,2.744186047,,,,,
3,0.21,2.75862069,,,,,
3.015873016,0,2.772727273,,,,,
3.03125,0,2.786516854,,,,,
3.046153846,0.28,2.8,,,,,
3.060606061,0,2.813186813,,,,,
3.074626866,2.131313131,2.826086957,,,,,
3.088235294,2.15,2.838709677,,,,,
3.101449275,0,2.85106383,,,,,
3.114285714,0.81,2.863157895,,,,,
3.126760563,1.91,2.875,,,,,
3.138888889,0,2.886597938,,,,,
3.150684932,1.57,2.897959184,,,,,
3.162162162,0,2.909090909,,,,,
3.173333333,0.24,2.92,,,,,
3.184210526,2.631578947,2,,,,,
3.194805195,2.666666667,1.052631579,,,,,
3.205128205,2.7,1.090909091,,,,,
3.215189873,2.731707317,1.128205128,,,,,
3.225,2.761904762,1.164556962,,,,,
3.234567901,2.790697674,1.2,,,,,
3.243902439,2.818181818,1.234567901,,,,,
3.253012048,2.844444444,1.268292683,,,,,
3.261904762,2.869565217,1.301204819,,,,,
3.270588235,2.893617021,1.333333333,,,,,
3.279069767,2.916666667,1.364705882,,,,,
3.287356322,2.93877551,1.395348837,,,,,
3.295454545,2.96,1.425287356,,,,,
